title,url,content
"Ultrabookで使えるポータブルBD！パイオニアの世界最小・最軽量のBD/DVD/CDライターの性能に驚愕
","http://news.livedoor.com/article/detail/6726465/
","['昨今、光ディスクドライブを搭載していない薄型ノートPC（ウルトラブック等）の普及により、ディスクの再生や記録を行う際に、外付けのライターを使う方が増えている。そうしたニーズに向けて、パイオニアが新製品を投入する。\n', '\n', '同社は、世界最小・最軽量※でBDXLにも対応した、リーズナブルな価格のWindows用ポータブルBD/DVD/CDライター「BDR-XD04R/W/BK」を、3つのカラーバリエーションで発売する。※ポータブルBDライターとして。2012年7月4日時点\u3000パイオニア調べ\n', '価格は、オープンプライス。\n', '\n', '本機は、ノートPCと一緒に持ち運べる軽量・コンパクトサイズで、Blu-rayディスク（BD）やBDXLディスク、DVD、CDなど幅広いディスクの記録・再生に対応している。\n', 'また、オーディオCDの読み取りエラーが発生した際に、独自のアルゴリズムで再度読み取りを行う「PURE READ2＋(原音再生)」も搭載している。\n', '\n', 'ボディカラーは、ブラックカラーの他に、ワインレッド、パールホワイトと3つのカラーバリエーションをラインアップしており、PCやデジタルカメラなどに合わせてお好みの色を選べる。\n', '本体サイズは、133W×14.8H×133Dmm、重さ240g。\n', '\n', '世界最小・最軽量の製品だが、BD/DVD/CDライターとしての性能は驚くほど優れている。\n', '\n', '■製品情報\n', '■パイオニア\n', '\n', '\n', '\n', '\n', '■パソコンに関連した記事を読む\n', '・どこよりも詳しく解説！写真でみる世界最軽量Ultrabook、NEC「LaVie Z」\n', '・マイクロソフトが方針転換を始めた！マイクロソフトの独自タブレット【デジ通】\n', '・常識を塗り替える異次元の軽さ！NEC 世界最軽量Ultrabookが凄い\n', '・アップルに対抗できるのか? マイクロソフトの独自タブレット【デジ通】\n', '・「すぐつく」の機能は微妙に異なる！テレビ機能の競い合い続く国産PC【デジ通】\n', '\n', 'I-O DATA 東芝&lt;レグザ&gt;対応 USB 2.0/1.1接続 外付型ハードディスク 2TB HDC-EU2.0K [フラストレーションフリーパッケージ(FFP)]\n', 'アイ・オー・データ(2010-07-22)\n', '販売元：Amazon.co.jp\n', 'クチコミを見る\n']"
"iPhoneにぴったりフィットのケース登場！シリコン素材で帯電防止機能も持つiPhone 4S/4用ケース
","http://news.livedoor.com/article/detail/6454792/
","['アスクは、Agent18社が提供するカラフルなデザインのiPhone 4S/4用ケースを発表。4月から順次発売する。「ハートデザイン」、「ストライプ」、「いちご柄」、「アニマル柄」といった多くのデザインが用意される。\n', '\n', '今回注目したいのは「HeartVest」シリーズと「StripeVest」シリーズで、シリコン素材を使っているため柔らかく、iPhoneへの装着が楽に行え、しかもぴったりフィットするのがポイントだ。また「SlimShield」シリーズは硬質プラスチックを採用しており、ワンタッチでしっかりと装着できるようになっている。\n', '\n', '\n', '\n', 'HeartVestシリーズはホワイトとネイビーブルーの2種類、StripeVestシリーズは、ターコイズ/グレーのストライプ、ピンク/オレンジのストライプ、そしてブルー/ピンクのストライプの3種類、SlimShield」シリーズはイチゴ柄とアニマル柄の2種類となっている。いずれの製品も市場予想価格は2千980円前後で4月上旬より出荷が順次開始される。\n', '\n', '■Agent18 iPhone 4S/4 Cases製品情報\n', '■アスク\n', '\n', '\n', '\n', '\n', 'HeartVest White MultiColor iPhone 4S&amp;4\n', 'クチコミを見る\n']"
"テレビ録画もガラパゴス化 日本にしか無いテレビ録画機市場【デジ通】
","http://news.livedoor.com/article/detail/6495338/
","['スマートテレビが世界的なIT業界の話題になっている。日本でもテレビがどうなっていくかは話題だが、テレビは放送や視聴形態などが、国や地域によって実情が異なる。特に日本と異なるのが、テレビ番組の録画に関する部分だ。日本ではテレビを購入する際、一緒に録画やメディア再生用にBlu-rayレコーダーなどを検討する方が多い。しかし、海外では録画そのものや録画機器が日本とは全く異なり、日本のようなBlu-rayレコーダーの市場はほぼ存在しないと言っていい。日本のテレビ録画文化は携帯電話同様にガラパゴス化しているとも言える。\n', '\n', '■録画機器は日本のみで発達\n', '日本で放送される多くのテレビ番組は一度放送したら終わり、見逃したらいつあるかわからない再放送を待つか、DVDなどが販売されない限り見ることができなかった。このため、ドラマなどの録画用に録画関連機器の市場があるが海外では日本のようなBlu-rayレコーダーは販売されていない。つまり、日本の家電メーカー各社が販売しているBlu-rayレコーダーは日本だけに特化した製品であって、どんなによい製品を開発したとしても海外には展開できない。\n', '\n', 'ここで疑問なのは、海外ではテレビ番組を見逃したりするのを防ぐためにどうしているかと言う点だ。海外では一般的に再放送が盛んでケーブルテレビなど含め、放送局を変えて何回も再放送されるので、見逃しても後で視聴することができる。また、ネットなどによる配信や日本よりリーズナブルにDVDやBlu-rayなども販売されるので、録画して見逃さないようにする必要性が薄い。\n', '\n', 'もちろん録画用の機器が全くないわけではなく、ケーブルテレビが普及しているアメリカでは録画機能付きのチューナー（STB）が普及している。これをDVR（Digital Video Recorder）と呼んでいるが、これにはHDDが内蔵されているだけでBlu-rayやDVDなどの光学メディアに書き出すことができない。\n', '\n', 'このDVRはケーブルテレビの契約と一緒に月1,000円くらいで借りることが多く、日本のようにテレビと一緒に5万円くらいのBlu-rayレコーダーを買うようなことはないし、TiVoなどの例外はあるが家電量販店でも扱われていない。日本ではアニメやドラマなどを録画して、自分用のライブラリを作るためにBlu-rayなどに書き出すことを好む人もいるがBlu-rayなどが比較的リーズナブルに販売されるので、わざわざ自分でライブラリーを作るほどでない。\n', '\n', '■放送番組の内外価格差\n', '例えば、日本ではJIN-仁- 完結編のBlu-ray BOXが定価3万円ほど、実売2.5万円ほどで販売されている。アメリカのBlu-rayで比較的高価な方のBoardwalk Empireというドラマシリーズは定価80ドル程、実売45ドルほどで販売されている。（2012年4月現在Amazonでの価格）ドラマで比較しても五分の一程度で購入できるので、気に入ったドラマが年に数本程度あるくらいなら、自分でライブラリを作るより、そのたびに購入した方が手っ取り早い。\n', '\n', '状況は国や地域によって異なるが、日本の電機メーカーが最先端技術を駆使したテレビ関連の新製品を出しても、グローバルに展開することはない。日本向けの技術が、何らかの形で海外展開時に応用できるのかもしれないが、テレビ関連市場に関してはそもそも、文化自体が異なるので、技術力などで何とかなる問題でもない。\n', '\n', '上倉賢 @kamikura [digi2(デジ通)] \n', '\n', 'digi2は「デジタル通」の略です。現在のデジタル機器は使いこなしが難しくなっています。\n', '皆さんがデジタル機器の「通」に近づくための情報を、皆さんよりすこし通な執筆陣が提供します。\n', '\n', '■デジ通の記事をもっと見る\n', '・iPhone 4Sの音声認識機能は使える 新しいiPadでも使える音声認識\n', '・英語の音声認識で英会話練習 自分の発音を客観的に知る方法\n', '・サービス終了後はどうなる！電子書籍は永遠に読めるのか\n', '・キンドルが日本に参入する？Amazonの電子書籍をおさらい\n', '・iPhoneが据え置きゲーム機も殺す？多機能化するスマートフォン\n', '\n', '\n', '\n', 'TDK 録画用ブルーレイディスク BD-R 25GB 1-4倍速 ホワイトワイドプリンタブル 50枚スピンドル BRV25PWB50PK\n', 'クチコミを見る\n']"
"カーシェア・レンタル利用派に最適！シガーソケットホルダー for スマートフォン【イケショップのレア物】
","http://news.livedoor.com/article/detail/6638017/
","['スマホの普及は、様々な市場で大きな影響を与えている。その１つがカーナビ業界だ。スマートフォンのカーナビ機能は、かなり実用的なこともあり、専用カーナビを使わずに、スマートフォンをカーナビとして利用するケースが増えている。とくに都心部では、マイカーからカーシェアリングやレンタカー利用に切り換える人も増えており、スマートフォンのカーナビ利用は増加していると考えていいだろう。\n', '\n', '加えてアプリ面でスマートフォンには、位置情報を使った楽しいアプリが多いことも車でのスマートフォン利用を後押ししていると言ってよいだろう。例えば筆者の友人は、Androidアプリの「今ココなう！（β）」ユーザーだ。このアプリはGPS情報を拾ってGoogleマップ上にリアルタイムで現在位置を表示してくれる楽しいアプリだ。\n', 'このアプリを快適に利用するには、安定してGPSで位置情報を取得してアプリのサービスに緯度・経度情報を送信する必要があり、スマートフォンの固定と電源供給は特に大切になるわけだ。電池食いのGPS機能を電源確保できずに使っていると、あっという間にバッテリーがなくなってしまうのだ。ほかにもカーステレオ代わりの音楽再生やBluetoothのヘッドセットでのハンズフリー機能（走行中は禁止）を利用するにも、スマートフォンをしっかり固定しておいた方が何かと都合がいいシチュエーションは数多くある。\n', '\n', 'このように車内でスマートフォンを活用するには、スマートフォン本体の固定とバッテリーへの充電が重要だ。かといっても、ダッシュボード上やセンターコンソール上にホルダーをネジ止めしたり、両面テープで貼り付けたりといったことはしたくないし、そもそもカーシェアやレンタカーでは、そうしたことはできない。そこで、オススメなのが今回紹介する「シガーソケットホルダー for スマートフォン」だ。\n', '\n', '■シガープラグ装着部分とカバー部分の2段構造\n', 'このシガーソケットホルダー for スマートフォンは、車のシガーソケットにダイレクトに装着するスマートフォン用のホルダーだ。シガーソケットに装着する部分は、シガープラグ状になっている。プラグ部分からフレキシブルチューブが伸び、そのフレキシブルチューブの先にスマホ用ホルダーを装着するという２段構造となっている。ホルダー部分はスマホを両サイドで挟み下部で支える構造になっており、装着可能な端末の幅は57〜69ミリと、約4インチ系のディスプレイ搭載モデルまでは固定できる。\n', '\n', '\n', ' \n', '左がホルダー部で右がシガーソケットに装着する本体部分。 \n', '\n', '\n', '\n', ' \n', '挟める端末の幅は57〜69ミリの間だ。iPhone 4/4Sは余裕。 \n', '\n', '\n', '■本体部分のシガープラグ部分に便利機能あり！\n', 'この製品の便利さは、「シガープラグとフレキシブルチューブで構成されている」、ここに集約されていると言っていいほどだ。まず、シガープラグ部分が可動するので、シガーソケットの角度をあまり気にしなくいい。車種によっては水平にシガープラグを装着するモノもあれば垂直（真下）にシガープラグを装着するタイプ、そして斜めにシガープラグを装着するタイプといったように、ある程度の角度の幅がある。硬貨などで固定しているネジを緩めるだけでプラグ部分の角度が変更できるので、ソケットの角度をあまり気にする必要が無いのだ。\n', '\n', '\n', ' \n', 'プラグがほぼ真下に向かっているように見えるが……。  \n', '\n', '\n', '\n', ' \n', '実は、このプラグ部分の角度は、このように変更できるのだ。 \n', '\n', '\n', '\n', ' \n', '角度変更は硬貨を使って固定ネジを緩めるだけと簡単だ。 \n', '\n', '\n', '■シガーソケットが使えるのに加えて給電用のUSBバスパワーポートを２つ搭載\n', 'シガーソケットを延長するような形になっているので、そのままシガーソケットとして使うといったことも可能だ。もちろんシガーソケットから電源を取る機器なども利用できる。さらに給電用のUSBバスパワーポートを２つ搭載しているのもうれしいポイントだ。２つのうち１つはホルダーに固定したスマホ用としても友人のスマホを充電したいとき等に余っているもう１つのUSBバスパワーポートが使える。本体の通電状況は、このプラグ部分サイドにあるLEDで確認できる。\n', '\n', '\n', ' \n', 'シガーソケット部分の下に給電用のUSBバスパワーポートを２つ備える。 \n', '\n', '\n', '\n', ' \n', '通電状態はこのようにLEDで教えてくれる。 \n', '\n', '\n', '■ホルダー部分はフレキシブルかつ回転可能\n', 'プラグ部分からフレキシブルアームが伸びているので、このアームは自在に曲げることが可能だ。シガーソケットへのプラグ部分の角度調整に加えてフレキシブルチューブによる調整も行えるので、ほとんどの車種で角度の調整で困ることはないはずだ。また、ホルダー部分は360度回転可能なのでスマホをタテ置き、ヨコ置きに自在にできる。\n', '\n', '\n', ' \n', 'このように通常はタテ置きにした状態が多いと思う。 \n', '\n', '\n', '\n', ' \n', '回転させてヨコ置き状態で使うことも可能だ。 \n', '\n', '\n', 'イケショップのスタッフいわく、\n', '「ホルダーのサイドパッドが小さめで張り出しも少ないため、スマホの画面を横からでも確認しやすく、画面操作の邪魔になりにくいのが特徴です。ドライブ好きなスマホユーザーに強くおすすめいたします！」とのこと。\n', '\n', 'なお、イケショップでは、「初回50個限定で、USB充電ケーブルとスマホ用microUSB充電コネクタ、iPhone用充電コネクタのセットをプレゼントいたします」とのことだ。\n', '\n', '■製品名：シガーソケットホルダー for スマートフォン\n', '■販売価格（税込）：2，580円\n', '\n', '■主な仕様\n', 'サイズ:\n', '・マウント:：31（幅） × 340（高さ） × 60（奥行き）mm\n', '・ホルダー： 78 （幅）× 175（高さ） × 56（奥行き）mm\n', ' 重量：200g\n', ' 装着可能なデバイスの幅：57〜69mm\n', ' 対応車種:：12V車\n', ' 出力:：5V / 1A\n', '\n', '■伝説のレアものショップ\u3000イケショップ\n', '\n', '■【復活！イケショップのレアものがいっぱい】の記事をもっと見る\n', '・iPhoneをド派手に着飾れ！\u3000個性派のためのセンサー付きイルミネーションケース\n', '・スマートに一体化！GALAXY Noteを無敵化するバッテリー内蔵ケース\n', '・これはなんでしょう？\u3000iPhoneならではのユニークアイテム\n', '・iPad/iPhoneの文字入力を快適に！Bluetooth対応ワイヤレスキーボード\n', '・超コンパクトで充電ケーブルいらず！わずか92gのモバイルバッテリー\n']"
"5機種並べて比較！ウルトラブック選びに迷わない　「ウルトラブック徹底比較表！MY BEST Ultrabook(TM)」が公開
","http://news.livedoor.com/article/detail/6785191/
","['これまでにないほど薄型・軽量で、まるで紙のノートのように持ち運べるうえ、高速起動を可能とする最先端のテクノロジーを凝縮した新しいノートPCが「Ultrabook（ウルトラブック）」だ。\n', '\n', '2012年夏は、各メーカーからスマートで魅力的なUltrabookが次々にリリースされている。\n', '今夏、一気に盛り上がりみせているUltrabookだが、魅力的な製品が増えたことで、機種選びに迷う人も増えてきた。\n', '\n', '機種選びに迷うほど優れた機種が増えたことは非常にうれしいことなのだが、これほど急速に多くの製品が市場に登場すると、自分にとっての最適な一台を探すことが難しくなってしまう。PCに詳しい人であればUltrabookの知識もあり、選択に困ることはないだろうが、初めてUltrabookを知った人などは、手軽に比較できるサービスなどが欲しいところだろう。\n', '\n', 'Ultrabookの専門サイト「Ultrabooker.jp」（ウルトラブッカー・ジェーピー）が7月20日に新コンテンツ「自分に最適な一台を探す！ウルトラブック徹底比較表！MY BEST Ultrabook(TM)」を公開した。\n', '\n', 'コンテンツのメインとなる比較表では、国内で販売されているUltrabook情報をすべて網羅しているのが最大のポイントだ。具体的にはCPUやメモリー、ストレージなどの性能を知ることができるスペックをここでチェックできるのだ。\n', '\n', 'また「Ultrabooker.jp」独自の「ユーザーレビュー」コーナーも用意されており「ユーザーが実際にUltrabookを使ってみて良かったことや気になったこと」が使ったユーザー自身の言葉で読むことができるようになっている。\n', '\n', 'さらに仕事やプライベートで実際にUltrabookを活用している人による具体的な利用シーンを紹介するなど、Ultrabookを買ってから、どう活用するかもしっかり調べることができる。\n', '\n', '■Ultrabookは性能が凄い！CPU、メモリー、ストレージがよくわかるスペック表\n', 'メインとなる「比較表」のベースは、現在国内で販売されているUltrabook全モデルのスペック表がベースになっている。その数およそ36（カラーリングは別）。UltrabookのCPUは最低でもCore i5シリーズと高性能なのでパフォーマンス面も問題ないのだが、さらなる高性能を求めてCore i7を選択したい場合もあるだろう。\n', '\n', 'また、メモリー容量、ストレージ（HDDやSSD）の搭載容量を重視したい場合もある。そんなときに役立つのが各機種のベーススペック表だ。\n', '\n', ' \n', '国内販売されているUltrabookをすべて網羅。詳細なスペックも掲載されている。 \n', '\n', '\n', '■一目瞭然！５機種まで並べて比較ができる\n', 'スペック表は、単にUltrabookのスペックをチェックできるだけじゃない。自分が購入したいと考えているモデルを最大５台までピックアップし、並べて比較ができるのだ。この機能によって、自分に適した製品を絞り込み、選択することが簡単にできるというわけだ。\n', '\n', 'また、オススメPOINT項目では、その製品の特徴が明記してあるのでスペックだけではわからない製品の特徴なども知ることができるようになっている。\n', '\n', ' \n', 'このように任意の製品にチェックして並列比較を行えるようになっている。 \n', '\n', '\n', 'Ultrabookの選択で迷っていたり、すでに所有しているんだけど買い替えを検討していたり、どう使いこなしたらいいのかわからなかったりする人は、ぜひ「自分に最適な一台を探す！\u3000ウルトラブック徹底比較表！MY BEST Ultrabook(TM)」でチェックしてほしい。\n', '\n', '\n', '■自分に最適な一台を探す！\u3000ウルトラブック徹底比較表！MY BEST Ultrabook(TM)\n', '■Ultrabooker.jp\n']"
"何で誰もやらなかったの？  重ねるだけで容量を増やせるモバイルバッテリー
","http://news.livedoor.com/article/detail/6915718/
","['今朝飛び込んできたニュースでユニークな製品を一点紹介しよう。メインバッテリーにサブバッテリーを重ねると、容量が増やせるというユニークなモバイルバッテリーが登場した。これはモバイルケース・アクセサリー専門の会社ロア・インターナショナルがリリースした「エクソボルト プラス（exovolt plus）」というモバイルバッテリーで同社のEXOGEARブランドの製品になる。\n', '\n', 'この商品の何が面白いかというと、この「エクソボルト プラス」は、ブロックのようにメインバッテリーにサブバッテリーを積み重ねることで仕組み上は無限にバッテリー容量を拡張できるところだ。USBポート内蔵でメインおよびサブの各ユニットが5200mAhの大容量だ。メインにサブを加えると10400mAh、さらにもう1つ加えると15600mAh、3つ加え合計4つにするると20800mAhといった具合に容量を増やして行けるのだ。どうして今まで誰もやらなかったの？と思ってしまうのだが、おそらくその辺がノウハウなのだろう。\n', '\n', 'また、AppleのMFIライセンスを取得したプレミアム商品であり、一定の電圧により壁のコンセントと同様な急速充電ができる。例えばiPhone 4Sを0％から100％まで充電するのに1時間35分、iPadを0％から45％まで充電するには1時間40分と。他社製の平均的なスペックのモバイルバッテリーより、およそ1.5倍の速さで充電できるとしている。\n', '\n', 'EXOGEAR日本オフィシャルサイトにて予約販売され、販売価格はメインバッテリーが8,990円（税込）、サブバッテリーが4,990円（税込）となっている。また、期間限定ながら新宿マルイメン1Fで9月24日（月）〜10月14日（日）の期間販売されることになっている。\n', '\n', '\n', ' \n', 'USBポートおよびLEDやボタン類はこのような配置になっている \n', '\n', '\n', '◆製品詳細\n', '製品名：エクソボルト プラス（exovolt plus）メインバッテリー\n', '価格：8,990円（税込）\n', '\n', '製品名：エクソボルト プラス（exovolt plus）サブバッテリー\n', '価格：4,990円（税込）\n', '\n', '■エクソボルト プラス（exovolt plus）商品ホームページ\n', '■EXOGEARブランドホームページ\n']"
"大切な投稿を見逃さない！友達管理が簡単に！個性派Facebookにするテクニックまとめ【知っ得・虎の巻】
","http://news.livedoor.com/article/detail/6664601/
","['日本には遅れて参入してきた実名SNS「Facebook」。利用者がどんどん伸び、日本で最大のSNSであったmixiと並んだと思ったら、一気に追い抜きそうな勢いである。筆者もmixiからFacebookに乗り換えたが、実名が原則だけに友達は見知っている人や何らかの形で関わったことのある人達が大多数だ。そのおかげもあり荒らされることもほとんどなく、荒れることもないので安心して利用できる。\n', '\n', '匿名SNSには匿名ゆえのメリットがあるものの、ビジネス関係で人々がつながることの多いFacebookは、強力なビジネスツールでもある。何を隠そう筆者がITライフハックに入るのに、最初はFacebookからメッセージが届き、それをきっかけに話が進み、フリーランスからいまここでこの原稿を書いている人になった。\n', '\n', 'フリーランス時代、mixiでも実名登録を行い、仕事の募集を行っていたが、まったく仕事の依頼や転職の誘いなど来ることはなかった。そもそも、そうしたことに使えるように作られていなかったmixiは、ビジネスにも使えないとなると利用価値はほとんどなくなってしまい、いまでは放置している状態だ。\n', '\n', 'これに対してFacebookは、いま現在、関わっている業界の人々とつながるために必須のツールになっている。筆者の周囲のビジネスパーソンの大半が利用しているために細かなチェックが欠かせない。デフォルト設定では、みっともないデザインを変更したり、うっかり相手を間違えてコメントしてしまったりといった失敗もある。\n', '\n', 'そうした点で非常に役に立ったのが「知っ得・虎の巻」のFacebookテクニックだ。ということでFacebookのお役立ちテクニックを紹介しよう。\n', '\n', '■「Facebookのコメントを読みやすく！\u3000文の途中で改行するワザ【知っ得！虎の巻】\n', '友達の投稿にコメントするのに、ずらずらと文章を続けて入力するのでは読みにくくなってしまう。長い文章を入力するのなら、途中で改行した方が絶対分かりやすい。とはいえ、通常の文書入力の時のように、［Enter］キーを押したらその時点で投稿されてしまう。実はコメント欄で改行するには、ちょっとしたコツがあるのだ。\n', '\n', '\n', '■「投稿によって公開範囲を決めたい人のFacebookワザ【知っ得！虎の巻】\n', 'Facebookの投稿は、そのままだとプライバシー設定の範囲に公開される。でも、投稿の内容によっては、広くみんなに伝えたい場合や、逆にもっと絞って特に親しい友達にだけ公開したいという場合もあるだろう。今回は投稿時に公開先を設定する方法を紹介する。\n', '\n', '\n', '■間違えてコメントしちゃった！をないことにするFacebookワザ【知っ得！虎の巻】\n', '友達の投稿にコメントしようとして、ついうっかり入力ミスをしたまま［Enter］キーを押しちゃって投稿しちゃった、なんてことないだろうか？\u3000そんな時にも安心。ミスにすぐに気づいたのなら、内容を修正することができるのだ。\n', '\n', '\n', '■友達管理が簡単に！\u3000Facebookで新しいリストを作成する【知っ得！虎の巻】\n', '先週、友達を［親しい友達］リストに登録して、投稿を絞り込む方法を紹介した。しかし、すべての友達をこのリストに入れてしまったら、絞り込んでもかなりの数の投稿が並んでしまい、あまり意味がなくなってしまうことも。そんな時は、新たに自分でリストを作成しよう。 \n', '\n', '\n', '■個性派Facebookにしよう！\u3000みんなと違う背景にする方法【知っ得！虎の巻】\n', 'Facebookのタイムラインページはみんな同じ感じでちょっとつまらないなぁなんて思っていないだろうか。プロフィール写真だけでは自分をアピールしきれない！というのなら、背景に「カバー」を追加するといいだろう。\n', '\n', '\n', '■大切な投稿を見逃さない\u3000Facebookに親友の投稿だけを表示する【知っ得！虎の巻】\n', '友達がたくさんいたり、「いいね！」を登録してある企業ページがたくさんあると、ニュースフィードには情報がいっぱいで、つい親友の投稿を見逃してしまったりなんてこともおこってくる。そんな時、ある特定の友達だけの投稿を表示させる方法がある。\n', '\n', '\n', '■PC便利技が満載！「知っ得！虎の巻」ブログ\n', '\n', '\n', '\n', '\n', '■「知っ得！虎の巻」の記事をもっとみる\n', '・Facebookのコメントを読みやすく！\u3000文の途中で改行するワザ\n', '・見栄え良い表やグラフをiPhoneだけで作る\u3000そしてExcel形式で送る\n', '・見せたくない文字は隠してしまうWordの便利ワザ\n', '・間違えてコメントしちゃった！をないことにするFacebookワザ\n', '・GoogleドライブのファイルをiPhoneからダイレクトに編集する\n', '・ファイル整理に役立つ！\u3000カメラの情報表示\n']"
"ついつい見入っちゃうよね！　航空会社提供の機内食＆ラウンジ食の数々
","http://news.livedoor.com/article/detail/6764784/
","['NRT-SFO間やNRT-LAX間で9時間〜10時間、NRT-JFK間になれば13時間弱は機内に拘束される。PCを開いて仕事するのは当然として、その間の楽しみと言ったら映画を見るか音楽聞くかといった限定された楽しみしかない。これはもうIT系メディアの記者さんやライター諸氏ならば、もう慣れっこになっているだろう。そして最大の楽しみと言えるのが”メシ”、そう機内食（In Flight Meal）である。\n', '\n', 'マイレージクラスが上の諸氏は、空港のラウンジで搭乗前に提供される豪勢なメシ（Pre Flight Meal）を食ったりするわけだ（ええ、筆者は無理です）。最近注目されている格安航空機（Low-Cost Carrier：LCC）と言えども国際線なら機内食（有料または簡素な無料版）などもある。そんな機内食写真をまとめたモノがあったので紹介しよう。\n', '\n', '先述したように、豪華なモノから簡素なモノまで、様々な食事が並んでいる。こういうの見ちゃうと、次はあの航空会社試してみようかな？\u3000なんて考えちゃう人もいるのではないだろうか。\n', '\n', 'togetter：コレが機内食？ 世界の機内食写真まとめ \n', '\n', '\n', '\n', '\n', '\n', 'みんなの機内食\n', 'クチコミを見る\n']"
"おはこんこん！紺子ぬいぐるみ、7月頃に出来上がるよ【紺子にゅうす】
","http://news.livedoor.com/article/detail/6602650/
","['おはこんこん☆ふぉっくす紺子だよ(゜∀゜\u3000)\n', ' \n', '前回お知らせした紺子ぬいぐるみ！\n', '7月頃に出来上がる予定になりましたー(*´∀｀*)♪\n', '\n', '100個限定で、\n', 'ポストカードと小冊子もつくよ☆\n', ' \n', ' \n', '来月にも何か大きい企画がある予定だから\n', '楽しみにしててねっ☆\n', ' \n', 'ギリギリまでナイショだって\n', '言われてるんだけど\n', 'こっそり言っちゃいたいよ〜っ゜(゜´Д｀゜)゜\n', ' \n', 'でもだめ(つд⊂)\n', ' \n', '早く6月にならないかなぁ・・・☆\n', ' \n', ' \n', 'そうそう、「ふぉっくす紺子ちゃん2.0+」2巻目がＰＣショップに\n', '再入荷の予定です。\n', ' \n', ' \n', '引き続き、\n', 'オリオスペックさん、\n', 'アークさん、\n', 'サンコーレアモノショップ総本店さん２階で\n', '紺子グッズ販売中です☆\n', '寄ってみてね＾＾\n', '\n', '■永野つかさ氏サイト\n', '■4コマが載っている「ASCII.jp」\n', '■紺子ちゃんねる - ふぉっくす紺子ちゃん公式サイト\n', '■メディアバンク\n', '\n', '\n', '\n', '\n', '■【紺子にゅうす】の記事をもっとみる\n', '・おはこんこん！紺子ぬいぐるみ、まんまるなお目々で進行中です\n', '・こんこん！紺子には秘策があるんだからねっ\n', '・おはこんこん！連載ちゅうの4コマの予告編ですっ\n', '・こんこん、ふぉっくす紺子です！MMD動画、配信中です\n']"
"ドコモのスマホに強い味方！ドコモ MEDIAS PP N-01D用大容量バッテリー【モバステ通信】
","http://news.livedoor.com/article/detail/6401326/
","['ドコモの「MEDIAS PP N-01D」は、高精細ディスプレイが魅力の防水スマートフォンだ。液晶パネルにはスーパー有機ELディスプレイを採用しており、高コントラスト、広色域、広視野角、高速レスポンスを実現した。またBluetoothR v4.0（BluetoothR low energy technology対応）に対応しているので、高性能なスマートフォンであるだけに、新規に購入した人や機種変更した人がいるだろう。\n', '\n', 'そんな「MEDIAS PP N-01D」を電池切れが気になる人に向けて新たに「ドコモ MEDIAS PP N-01D用スタンダード大容量バッテリー」「ドコモ MEDIAS PP N-01D用大型大容量バッテリー」を発売したので、ここで紹介しよう。\n', '\n', '■標準と同じサイズで100mAhも大容量\n', '「ドコモ MEDIAS PP N-01D用スタンダード大容量バッテリー」は、文字通りにMEDIAS PP N-01D用に開発した大容量バッテリーだ。\n', '\n', '標準バッテリー（1700mAh）と比べて100mAh多い1800mAhと大容量だが、バッテリーサイズが標準バッテリーと同じだ。今まで使っているケースをそのままのかたちで使い続けることができる。\n', '\n', ' \n', ' \n', '\n', '・ドコモ MEDIAS PP N-01D用スタンダード大容量バッテリー\n', '\n', '■標準の約2.1倍の大容量\n', '「ドコモ MEDIAS PP N-01D用大型大容量バッテリー」は、より長時間使いたい人のために開発された大型大容量バッテリーだ。\n', '\n', '標準バッテリー（1700mAh）と比べて約2.1倍の3600mAhなので、ヘビーユーザーも安心して使うことができるだろう。\n', '\n', ' \n', ' \n', '\n', '・ドコモ MEDIAS PP N-01D用大型大容量バッテリー\n', '\n', 'いずれの製品も、屋外で長時間使いたい人には、魅力的な製品といえるだろう。\n', '\n', '■Mobile Station\n', '■メディアバンク\n', '\n', '\n', '\n', '\n', '■モバステ通信の記事をもっと見る\n', '・auのスマホに強い味方！KDDI au ARROWS Z ISW11F用スタンダード大容量バッテリー\n', '・スマホが使える時間をのばす裏技！激安のモバイル大容量バッテリー\n', '・ドコモの最新スマホに強い味方！AQUOS PHONE slider SH-02D用ケース\n', '・話題のタブレットに便利なケース！Sony Tablet S用ケースが登場\n', '\n', 'Transcend SDHCカード 16GB Class10 永久保証 [フラストレーションフリーパッケージ (FFP)] TS16GSDHC10E\n', 'トランセンド・ジャパン\n', '販売元：Amazon.co.jp\n', 'クチコミを見る\n']"
